order_id,customer_id,age,gender,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,unit_price,quantity,purchase_frequency,product_name,category,Ratings
ORD6544,CUST2544,36,Female,PROD1744,USA,2023-12-05,2024-05-16,1,cancelled,588.03,3,3,Lipstick,Beauty,3.6
ORD6545,CUST2545,34,Female,PROD1745,Germany,2023-05-21,2024-02-14,3,cancelled,841.79,2,41,Hoodie,Clothing,4.1
ORD6546,CUST2546,18,Female,PROD1746,India,2023-03-17,2024-07-29,1,paused,151.42,1,45,Lamp,Home,4.5
ORD6547,CUST2547,65,Female,PROD1747,Germany,2020-12-29,2021-05-18,2,active,263.28,4,25,Skirt,Clothing,4.2
ORD6548,CUST2548,20,Female,PROD1748,Canada,2022-06-19,2025-01-24,2,cancelled,129.67,8,20,Nail Polish,Beauty,4.3
ORD6549,CUST2549,30,Female,PROD1749,UK,2022-06-20,2024-06-11,2,active,1735.82,1,42,Hoodie,Clothing,4.0
ORD6550,CUST2550,68,Female,PROD1750,UK,2021-10-14,2023-06-26,2,active,89.49,4,48,Vacuum Cleaner,Home,4.2
ORD6551,CUST2551,40,Male,PROD1751,Canada,2022-09-09,2023-11-28,0,cancelled,84.45,8,31,Chair,Home,4.2
ORD6552,CUST2552,65,Male,PROD1752,Pakistan,2021-01-03,2021-12-11,0,active,101.16,7,21,Shampoo,Beauty,4.5
ORD6553,CUST2553,54,Female,PROD1753,Germany,2022-01-23,2024-04-28,3,active,274.23,4,22,Perfume,Beauty,3.8
ORD6554,CUST2554,63,Male,PROD1754,India,2022-03-15,2024-08-02,2,paused,62.25,9,45,Tennis Racket,Sports,4.4
ORD6555,CUST2555,45,Female,PROD1755,USA,2023-10-02,2024-06-08,5,cancelled,323.67,5,12,Chair,Home,4.1
ORD6556,CUST2556,65,Male,PROD1756,Canada,2021-06-09,2024-03-21,4,active,960.43,1,44,Refrigerator,Home,4.2
ORD6557,CUST2557,29,Female,PROD1757,Canada,2022-02-21,2022-11-25,3,active,16.74,4,3,Dumbbells,Sports,4.3
ORD6558,CUST2558,30,Male,PROD1758,USA,2021-06-11,2023-09-15,2,active,202.24,6,10,Nail Polish,Beauty,4.1
ORD6559,CUST2559,57,Female,PROD1759,Germany,2022-10-26,2025-09-08,5,active,143.16,8,12,Nail Polish,Beauty,4.2
ORD6560,CUST2560,39,Female,PROD1760,Germany,2023-12-05,2024-04-13,2,active,1785.86,1,37,Dumbbells,Sports,4.1
ORD6561,CUST2561,65,Female,PROD1761,India,2021-08-09,2025-03-07,1,paused,328.43,5,26,Jacket,Clothing,3.9
ORD6562,CUST2562,48,Male,PROD1762,India,2021-02-01,2023-09-04,4,active,298.07,3,7,Skirt,Clothing,3.9
ORD6563,CUST2563,41,Female,PROD1763,Pakistan,2022-02-20,2022-09-14,2,cancelled,506.96,1,28,T-Shirt,Clothing,3.8
ORD6564,CUST2564,43,Male,PROD1764,Pakistan,2021-05-24,2025-07-20,1,active,234.68,4,43,T-Shirt,Clothing,4.6
ORD6565,CUST2565,19,Other,PROD1765,Canada,2022-01-16,2023-09-04,5,active,346.97,3,33,Basketball,Sports,3.6
ORD6566,CUST2566,42,Male,PROD1766,India,2022-08-08,2022-11-20,0,cancelled,347.84,5,5,Smartwatch,Electronics,4.1
ORD6567,CUST2567,35,Male,PROD1767,India,2021-01-27,2021-07-09,1,cancelled,121.64,8,38,Chair,Home,4.2
ORD6568,CUST2568,38,Female,PROD1768,India,2021-06-03,2023-07-26,5,active,323.96,6,5,Jeans,Clothing,4.3
ORD6569,CUST2569,28,Female,PROD1769,India,2022-07-26,2022-11-10,5,active,171.03,9,17,Cycling Helmet,Sports,3.9
ORD6570,CUST2570,65,Male,PROD1770,India,2022-01-17,2024-12-03,2,paused,46.66,2,8,Nail Polish,Beauty,3.9
ORD6571,CUST2571,49,Female,PROD1771,Germany,2021-01-27,2023-10-05,2,paused,87.07,8,38,Smartwatch,Electronics,4.0
ORD6572,CUST2572,45,Female,PROD1772,Germany,2022-04-14,2022-06-10,1,active,169.39,7,5,Smartphone,Electronics,4.4
ORD6573,CUST2573,42,Female,PROD1773,Pakistan,2022-09-23,2023-01-01,0,paused,206.04,7,29,Football,Sports,4.2
ORD6574,CUST2574,64,Male,PROD1774,Pakistan,2021-12-30,2023-12-02,1,active,131.98,9,26,Sneakers,Clothing,4.5
ORD6575,CUST2575,41,Male,PROD1775,Canada,2022-04-23,2024-12-27,3,active,22.25,2,12,Tablet,Electronics,4.1
ORD6576,CUST2576,49,Female,PROD1776,Canada,2020-09-10,2025-05-18,3,cancelled,124.98,6,18,Jeans,Clothing,4.1
ORD6577,CUST2577,61,Male,PROD1777,Canada,2022-04-18,2024-04-01,2,active,265.51,5,16,Vacuum Cleaner,Home,4.2
ORD6578,CUST2578,54,Male,PROD1778,Germany,2020-10-09,2021-03-31,1,paused,219.54,9,19,Jacket,Clothing,4.2
ORD6579,CUST2579,61,Male,PROD1779,Pakistan,2021-03-19,2023-04-08,4,active,255.15,5,41,Laptop,Electronics,4.0
ORD6580,CUST2580,27,Female,PROD1780,Pakistan,2020-10-10,2021-05-26,0,active,264.99,7,3,Nail Polish,Beauty,4.3
ORD6581,CUST2581,57,Female,PROD1781,Germany,2021-02-03,2022-05-05,0,cancelled,253.66,6,38,Skirt,Clothing,3.6
ORD6582,CUST2582,59,Female,PROD1782,UK,2020-10-09,2024-09-23,0,active,215.04,3,14,Shirt,Clothing,3.5
ORD6583,CUST2583,61,Male,PROD1783,Canada,2023-01-23,2024-11-07,5,cancelled,1226.37,1,11,Laptop,Electronics,4.3
ORD6584,CUST2584,55,Female,PROD1784,Pakistan,2020-12-27,2024-03-17,1,active,31.81,5,40,Sneakers,Clothing,3.6
ORD6585,CUST2585,24,Male,PROD1785,Germany,2021-12-27,2024-03-11,4,active,966.86,1,44,Skirt,Clothing,2.9
ORD6586,CUST2586,58,Male,PROD1786,USA,2021-05-07,2025-01-05,5,active,196.24,6,31,Smartphone,Electronics,4.2
ORD6587,CUST2587,24,Female,PROD1787,Germany,2023-02-06,2023-11-13,0,active,279.32,7,23,Sneakers,Clothing,4.4
ORD6588,CUST2588,65,Male,PROD1788,Pakistan,2022-04-12,2024-08-08,5,paused,125.73,8,17,Blender,Home,4.1
ORD6589,CUST2589,41,Male,PROD1789,Pakistan,2023-07-24,2024-07-03,4,active,480.9,3,12,Smartwatch,Electronics,3.8
ORD6590,CUST2590,59,Male,PROD1790,Canada,2021-06-14,2024-12-23,5,active,359.75,5,25,Shirt,Clothing,3.5
ORD6591,CUST2591,63,Other,PROD1791,Germany,2023-08-06,2025-03-21,2,active,159.41,7,32,Sneakers,Clothing,4.1
ORD6592,CUST2592,26,Other,PROD1792,India,2021-06-30,2022-03-13,0,cancelled,623.01,2,8,Chair,Home,3.2
ORD6593,CUST2593,34,Female,PROD1793,UK,2022-04-01,2022-09-02,1,paused,171.77,4,43,Shirt,Clothing,4.4
ORD6594,CUST2594,53,Female,PROD1794,Germany,2022-09-25,2024-10-05,5,active,140.03,3,25,Dress,Clothing,3.6
ORD6595,CUST2595,42,Male,PROD1795,Germany,2022-01-18,2024-10-17,4,active,222.75,5,35,Sneakers,Clothing,3.1
ORD6596,CUST2596,58,Male,PROD1796,Canada,2020-11-22,2022-12-20,2,paused,867.89,2,12,Bluetooth Speaker,Electronics,4.0
ORD6597,CUST2597,61,Female,PROD1797,UK,2021-07-20,2023-10-12,5,paused,426.44,2,10,Skirt,Clothing,4.1
ORD6598,CUST2598,47,Female,PROD1798,USA,2022-08-13,2022-08-13,2,active,274.02,5,22,Refrigerator,Home,3.6
ORD6599,CUST2599,33,Male,PROD1799,Germany,2023-01-13,2025-05-18,4,active,222.6,6,12,Perfume,Beauty,4.0
ORD6600,CUST2600,44,Female,PROD1800,Pakistan,2022-07-25,2023-06-17,2,active,177.18,9,30,Tablet,Electronics,4.3
ORD6601,CUST2601,58,Female,PROD1801,UK,2022-06-23,2023-02-23,3,cancelled,506.88,2,47,Camera,Electronics,4.4
ORD6602,CUST2602,59,Female,PROD1802,India,2020-02-11,2021-04-06,2,cancelled,142.16,8,1,Laptop,Electronics,4.1
ORD6603,CUST2603,50,Female,PROD1803,India,2023-07-07,2025-07-15,4,active,186.9,6,29,Vacuum Cleaner,Home,4.4
ORD6604,CUST2604,20,Female,PROD1804,Germany,2021-10-16,2023-03-18,4,active,46.03,8,24,Tennis Racket,Sports,3.1
ORD6605,CUST2605,60,Male,PROD1805,Germany,2023-08-18,2024-04-15,5,active,119.98,7,14,Hoodie,Clothing,4.3
ORD6606,CUST2606,43,Female,PROD1806,UK,2021-11-20,2023-06-09,0,active,428.32,1,38,Gaming Console,Electronics,4.4
ORD6607,CUST2607,62,Male,PROD1807,India,2023-01-06,2023-11-11,4,active,434.76,4,30,Camera,Electronics,4.4
ORD6608,CUST2608,64,Female,PROD1808,UK,2022-05-25,2023-02-03,1,active,823.43,1,16,Smartwatch,Electronics,4.1
ORD6609,CUST2609,35,Female,PROD1809,USA,2022-04-20,2022-08-27,4,active,457.86,4,11,Refrigerator,Home,4.1
ORD6610,CUST2610,18,Female,PROD1810,USA,2022-12-12,2023-02-26,0,paused,101.26,7,2,Dining Table,Home,4.0
ORD6611,CUST2611,55,Male,PROD1811,Pakistan,2021-04-19,2025-04-30,4,paused,96.22,6,20,Headphones,Electronics,3.6
ORD6612,CUST2612,54,Female,PROD1812,Germany,2023-05-13,2024-04-09,1,cancelled,231.8,5,16,Football,Sports,3.9
ORD6613,CUST2613,46,Female,PROD1813,Canada,2023-07-15,2024-07-26,0,active,322.05,5,24,Laptop,Electronics,3.9
ORD6614,CUST2614,60,Male,PROD1814,Canada,2021-04-18,2021-06-26,1,cancelled,69.27,6,43,Sneakers,Clothing,3.8
ORD6615,CUST2615,65,Male,PROD1815,Germany,2021-10-28,2025-03-18,4,active,1699.62,1,17,Hoodie,Clothing,4.1
ORD6616,CUST2616,32,Male,PROD1816,India,2023-07-25,2024-03-12,0,active,260.12,7,44,Cricket Bat,Sports,4.1
ORD6617,CUST2617,50,Female,PROD1817,Canada,2022-01-11,2023-03-16,0,active,161.93,8,43,Cricket Bat,Sports,4.1
ORD6618,CUST2618,45,Female,PROD1818,UK,2022-05-10,2024-03-08,1,active,191.99,7,3,Lamp,Home,3.8
ORD6619,CUST2619,22,Male,PROD1819,Germany,2021-03-26,2024-09-18,2,cancelled,91.6,9,37,Shirt,Clothing,4.3
ORD6620,CUST2620,65,Male,PROD1820,India,2021-04-05,2022-05-09,0,active,109.84,8,12,Chair,Home,4.5
ORD6621,CUST2621,57,Male,PROD1821,USA,2023-08-19,2025-06-01,2,paused,502.39,2,34,Laptop,Electronics,4.2
ORD6622,CUST2622,66,Male,PROD1822,Pakistan,2021-10-12,2024-01-28,3,active,201.65,9,21,T-Shirt,Clothing,3.9
ORD6623,CUST2623,24,Female,PROD1823,India,2022-06-08,2024-07-18,4,active,418.77,4,32,Skirt,Clothing,3.5
ORD6624,CUST2624,46,Female,PROD1824,Germany,2021-04-05,2023-08-29,4,cancelled,642.34,2,42,Shirt,Clothing,4.3
ORD6625,CUST2625,50,Male,PROD1825,Germany,2021-12-23,2025-07-01,4,paused,935.56,2,47,Gaming Console,Electronics,3.9
ORD6626,CUST2626,46,Male,PROD1826,Pakistan,2021-10-15,2022-02-09,2,cancelled,339.15,4,27,Basketball,Sports,3.9
ORD6627,CUST2627,23,Male,PROD1827,UK,2020-04-11,2023-07-06,4,active,375.92,4,26,Smartwatch,Electronics,4.0
ORD6628,CUST2628,64,Female,PROD1828,Canada,2022-02-04,2022-01-08,1,active,1105.58,1,30,Foundation,Beauty,4.7
ORD6629,CUST2629,32,Female,PROD1829,Germany,2021-10-18,2024-10-06,5,active,95.07,9,45,T-Shirt,Clothing,4.1
ORD6630,CUST2630,36,Male,PROD1830,USA,2023-01-24,2024-12-26,3,cancelled,166.35,8,43,Cricket Bat,Sports,3.8
ORD6631,CUST2631,26,Male,PROD1831,Pakistan,2023-05-05,2024-02-10,2,active,476.29,4,21,Football,Sports,4.1
ORD6632,CUST2632,67,Male,PROD1832,UK,2021-01-14,2022-12-30,3,paused,498.96,3,40,Football,Sports,4.3
ORD6633,CUST2633,61,Male,PROD1833,Canada,2023-01-29,2025-05-14,0,paused,212.7,4,29,Moisturizer,Beauty,4.1
ORD6634,CUST2634,22,Female,PROD1834,Canada,2021-06-24,2024-06-20,1,active,1839.2,1,48,Lipstick,Beauty,3.9
ORD6635,CUST2635,62,Male,PROD1835,UK,2022-05-03,2025-09-07,1,active,317.92,4,23,Running Shoes,Sports,3.8
ORD6636,CUST2636,45,Female,PROD1836,Pakistan,2023-03-22,2023-08-17,1,paused,125.84,9,49,Smartwatch,Electronics,4.1
ORD6637,CUST2637,59,Male,PROD1837,India,2023-05-20,2023-09-16,3,active,53.62,8,30,Dining Table,Home,4.3
ORD6638,CUST2638,42,Male,PROD1838,Germany,2021-11-14,2024-11-27,5,active,223.59,7,4,Bluetooth Speaker,Electronics,3.9
ORD6639,CUST2639,26,Female,PROD1839,USA,2021-06-15,2022-10-11,0,paused,49.19,3,29,Sofa,Home,2.8
ORD6640,CUST2640,37,Female,PROD1840,India,2023-09-06,2024-04-24,2,active,211.0,7,15,Shampoo,Beauty,4.0
ORD6641,CUST2641,36,Male,PROD1841,Germany,2021-08-21,2022-09-23,0,active,905.81,2,46,Headphones,Electronics,4.5
ORD6642,CUST2642,60,Female,PROD1842,Germany,2023-06-05,2023-06-06,5,active,97.72,8,2,Skirt,Clothing,4.6
ORD6643,CUST2643,34,Male,PROD1843,India,2021-09-10,2022-02-28,1,cancelled,410.74,3,39,Smartphone,Electronics,4.1
ORD6644,CUST2644,43,Female,PROD1844,Canada,2022-10-20,2024-07-21,0,active,91.62,6,9,Hoodie,Clothing,4.1
ORD6645,CUST2645,55,Female,PROD1845,India,2022-04-08,2024-11-06,2,cancelled,173.84,5,46,Laptop,Electronics,3.4
ORD6646,CUST2646,33,Female,PROD1846,UK,2021-01-28,2025-07-05,5,active,255.81,6,35,Yoga Mat,Sports,4.6
ORD6647,CUST2647,40,Male,PROD1847,Pakistan,2022-12-07,2023-11-16,2,cancelled,358.63,2,6,Nail Polish,Beauty,4.2
ORD6648,CUST2648,47,Female,PROD1848,Germany,2022-12-11,2023-11-12,2,paused,12.28,4,35,Yoga Mat,Sports,3.9
ORD6649,CUST2649,54,Male,PROD1849,India,2021-04-30,2021-09-24,4,active,112.04,8,29,Skirt,Clothing,4.2
ORD6650,CUST2650,36,Female,PROD1850,UK,2023-01-04,2024-12-10,0,paused,1885.06,1,33,Camera,Electronics,4.2
ORD6651,CUST2651,26,Male,PROD1851,Pakistan,2020-12-17,2022-01-18,3,paused,714.4,2,30,Sofa,Home,4.1
ORD6652,CUST2652,21,Female,PROD1852,India,2021-06-18,2022-01-09,2,active,277.69,6,10,Sneakers,Clothing,4.8
ORD6653,CUST2653,62,Male,PROD1853,Pakistan,2020-06-10,2023-09-05,5,cancelled,108.33,8,33,Laptop,Electronics,4.4
ORD6654,CUST2654,55,Female,PROD1854,Germany,2021-01-01,2021-07-10,5,paused,1831.4,1,4,Headphones,Electronics,4.3
ORD6655,CUST2655,42,Female,PROD1855,Germany,2021-10-01,2021-05-29,2,cancelled,524.46,1,12,Nail Polish,Beauty,4.3
ORD6656,CUST2656,35,Male,PROD1856,Canada,2022-08-28,2025-05-05,5,active,351.58,3,13,Shampoo,Beauty,4.0
ORD6657,CUST2657,69,Other,PROD1857,India,2020-08-20,2025-08-20,5,active,79.3,9,34,Hoodie,Clothing,4.3
ORD6658,CUST2658,42,Male,PROD1858,UK,2021-05-02,2025-03-19,0,active,428.49,3,38,Bluetooth Speaker,Electronics,4.0
ORD6659,CUST2659,34,Male,PROD1859,India,2021-02-03,2023-01-17,2,active,63.22,5,15,Sofa,Home,4.4
ORD6660,CUST2660,39,Male,PROD1860,Germany,2021-04-28,2022-02-10,0,paused,137.12,8,20,Perfume,Beauty,4.1
ORD6661,CUST2661,21,Male,PROD1861,USA,2021-04-01,2023-07-12,1,active,209.09,3,16,Football,Sports,3.6
ORD6662,CUST2662,55,Female,PROD1862,Germany,2022-06-07,2024-11-25,4,active,294.64,4,22,Camera,Electronics,2.0
ORD6663,CUST2663,51,Female,PROD1863,Pakistan,2022-11-26,2024-12-05,5,active,147.02,5,31,Skirt,Clothing,4.0
ORD6664,CUST2664,64,Male,PROD1864,Pakistan,2021-06-08,2023-11-09,5,cancelled,327.61,6,19,Cycling Helmet,Sports,3.7
ORD6665,CUST2665,64,Male,PROD1865,USA,2021-07-10,2024-05-08,3,paused,823.69,2,2,Bluetooth Speaker,Electronics,3.8
ORD6666,CUST2666,66,Female,PROD1866,USA,2023-07-07,2024-02-25,2,active,20.04,7,8,Skirt,Clothing,3.9
ORD6667,CUST2667,32,Female,PROD1867,Canada,2023-10-06,2025-08-06,4,cancelled,175.23,9,22,Hoodie,Clothing,3.1
ORD6668,CUST2668,55,Male,PROD1868,Germany,2021-01-01,2024-12-02,5,active,330.08,5,34,Chair,Home,3.0
ORD6669,CUST2669,59,Male,PROD1869,USA,2023-07-04,2023-02-07,5,paused,240.04,2,36,Camera,Electronics,4.0
ORD6670,CUST2670,24,Female,PROD1870,Pakistan,2021-05-14,2022-04-12,0,active,3.68,9,47,Headphones,Electronics,4.4
ORD6671,CUST2671,66,Female,PROD1871,Canada,2020-08-28,2022-01-19,3,active,323.89,2,37,Lipstick,Beauty,4.1
ORD6672,CUST2672,48,Female,PROD1872,Germany,2023-08-13,2025-12-06,4,cancelled,29.26,9,34,Face Wash,Beauty,3.6
ORD6673,CUST2673,22,Female,PROD1873,Pakistan,2022-06-07,2024-02-23,3,paused,119.12,5,2,Lipstick,Beauty,4.4
ORD6674,CUST2674,66,Male,PROD1874,UK,2021-11-14,2023-04-23,5,active,156.26,8,42,Laptop,Electronics,4.2
ORD6675,CUST2675,28,Male,PROD1875,UK,2021-02-10,2024-10-26,4,paused,135.47,6,3,Gaming Console,Electronics,4.3
ORD6676,CUST2676,48,Male,PROD1876,Canada,2020-04-11,2024-02-24,3,active,814.81,2,25,T-Shirt,Clothing,3.8
ORD6677,CUST2677,35,Female,PROD1877,India,2020-10-15,2023-09-05,0,active,403.86,2,43,Headphones,Electronics,4.1
ORD6678,CUST2678,27,Female,PROD1878,USA,2021-11-06,2024-01-20,0,active,163.55,6,48,Foundation,Beauty,4.0
ORD6679,CUST2679,24,Female,PROD1879,Germany,2021-10-20,2023-07-24,2,paused,75.07,5,32,T-Shirt,Clothing,4.2
ORD6680,CUST2680,69,Female,PROD1880,Pakistan,2022-12-02,2022-09-04,0,active,118.64,8,1,Headphones,Electronics,3.6
ORD6681,CUST2681,65,Female,PROD1881,UK,2021-01-06,2021-06-25,4,active,53.37,7,34,Microwave,Home,4.2
ORD6682,CUST2682,65,Female,PROD1882,UK,2023-01-03,2024-05-04,3,active,101.28,6,38,Cycling Helmet,Sports,4.1
ORD6683,CUST2683,55,Male,PROD1883,USA,2023-05-02,2025-04-21,4,active,86.01,5,48,Laptop,Electronics,4.2
ORD6684,CUST2684,26,Male,PROD1884,India,2022-12-23,2024-11-26,3,active,306.85,5,11,Microwave,Home,3.9
ORD6685,CUST2685,20,Other,PROD1885,Canada,2021-10-13,2025-06-18,1,active,177.19,3,27,Bluetooth Speaker,Electronics,4.0
ORD6686,CUST2686,51,Female,PROD1886,Pakistan,2021-03-14,2023-07-08,0,cancelled,1804.28,1,32,Jacket,Clothing,4.2
ORD6687,CUST2687,35,Male,PROD1887,UK,2023-02-24,2025-03-15,0,paused,25.63,4,2,Sofa,Home,4.2
ORD6688,CUST2688,58,Male,PROD1888,USA,2021-05-23,2021-10-08,2,active,18.2,6,23,Jacket,Clothing,4.1
ORD6689,CUST2689,50,Female,PROD1889,USA,2020-08-27,2024-03-19,4,active,200.74,5,38,Tablet,Electronics,4.4
ORD6690,CUST2690,42,Female,PROD1890,Canada,2021-03-29,2025-08-20,0,active,301.07,6,46,Lamp,Home,4.1
ORD6691,CUST2691,21,Male,PROD1891,USA,2023-04-05,2023-06-15,0,active,383.59,3,33,Yoga Mat,Sports,4.2
ORD6692,CUST2692,46,Male,PROD1892,UK,2023-02-21,2024-05-22,4,cancelled,159.88,5,31,Perfume,Beauty,4.1
ORD6693,CUST2693,62,Male,PROD1893,UK,2023-07-01,2024-08-19,3,active,96.74,6,17,Headphones,Electronics,3.9
ORD6694,CUST2694,33,Other,PROD1894,Pakistan,2021-04-18,2025-01-14,1,paused,147.04,8,12,Yoga Mat,Sports,3.9
ORD6695,CUST2695,59,Male,PROD1895,UK,2022-02-14,2024-12-30,0,active,67.84,9,12,Chair,Home,4.2
ORD6696,CUST2696,60,Male,PROD1896,UK,2023-05-13,2024-01-16,3,active,488.97,1,49,Laptop,Electronics,4.2
ORD6697,CUST2697,21,Male,PROD1897,Pakistan,2023-06-22,2024-02-27,1,active,257.6,7,34,Conditioner,Beauty,3.7
ORD6698,CUST2698,62,Female,PROD1898,Pakistan,2020-09-21,2022-11-07,4,paused,200.49,2,41,Smartphone,Electronics,3.7
ORD6699,CUST2699,52,Male,PROD1899,Pakistan,2023-05-16,2025-05-19,3,active,80.9,9,22,Camera,Electronics,3.4
ORD6700,CUST2700,44,Male,PROD1900,Germany,2023-03-26,2024-05-17,3,cancelled,157.67,9,13,Tablet,Electronics,4.2
ORD6701,CUST2701,65,Female,PROD1901,USA,2020-09-26,2024-01-16,5,active,104.98,8,26,Shirt,Clothing,4.0
ORD6702,CUST2702,50,Female,PROD1902,Pakistan,2022-12-30,2024-08-07,4,active,62.9,4,13,Foundation,Beauty,4.1
ORD6703,CUST2703,30,Male,PROD1903,Canada,2020-02-12,2025-04-22,4,cancelled,145.29,3,24,Chair,Home,3.9
ORD6704,CUST2704,28,Female,PROD1904,India,2022-06-24,2024-10-16,4,cancelled,858.36,2,44,Camera,Electronics,4.0
ORD6705,CUST2705,57,Male,PROD1905,Canada,2021-06-29,2021-06-08,1,cancelled,821.24,2,23,Football,Sports,3.9
ORD6706,CUST2706,40,Male,PROD1906,UK,2021-08-11,2025-01-24,3,cancelled,165.58,8,21,Blender,Home,4.2
ORD6707,CUST2707,39,Female,PROD1907,USA,2022-11-01,2025-06-14,5,active,93.48,9,39,Headphones,Electronics,4.3
ORD6708,CUST2708,33,Female,PROD1908,USA,2021-09-27,2024-12-10,1,cancelled,227.54,8,10,Sofa,Home,4.0
ORD6709,CUST2709,40,Male,PROD1909,USA,2023-03-13,2025-04-20,1,paused,259.94,6,35,Jeans,Clothing,2.6
ORD6710,CUST2710,20,Female,PROD1910,India,2022-03-30,2024-09-02,0,active,232.0,8,39,Shirt,Clothing,3.8
ORD6711,CUST2711,47,Male,PROD1911,India,2022-02-04,2024-04-09,5,paused,184.92,7,34,Tablet,Electronics,4.5
ORD6712,CUST2712,53,Male,PROD1912,UK,2023-06-03,2025-05-21,2,active,186.91,6,30,Jeans,Clothing,3.5
ORD6713,CUST2713,66,Female,PROD1913,India,2021-04-08,2025-09-04,4,active,82.59,9,46,Refrigerator,Home,3.9
ORD6714,CUST2714,27,Male,PROD1914,USA,2021-10-18,2023-03-20,4,active,31.93,3,36,Sofa,Home,4.0
ORD6715,CUST2715,48,Male,PROD1915,Pakistan,2022-07-16,2024-05-13,4,paused,244.96,4,7,Chair,Home,4.0
ORD6716,CUST2716,36,Female,PROD1916,India,2021-05-18,2021-10-10,2,cancelled,79.27,4,48,Sofa,Home,3.5
ORD6717,CUST2717,43,Male,PROD1917,Pakistan,2023-01-04,2025-01-22,4,active,27.61,9,42,Dumbbells,Sports,4.0
ORD6718,CUST2718,18,Male,PROD1918,Canada,2022-01-18,2022-02-13,5,cancelled,30.43,9,18,Camera,Electronics,3.4
ORD6719,CUST2719,40,Female,PROD1919,Pakistan,2020-05-11,2023-08-03,1,cancelled,870.22,2,35,Sneakers,Clothing,4.2
ORD6720,CUST2720,22,Female,PROD1920,USA,2023-10-01,2025-05-26,3,paused,175.59,9,41,Jeans,Clothing,3.8
ORD6721,CUST2721,18,Female,PROD1921,UK,2020-09-10,2024-06-04,2,active,362.98,4,27,Dining Table,Home,4.1
ORD6722,CUST2722,25,Female,PROD1922,USA,2022-06-14,2024-01-22,3,cancelled,473.31,3,2,Face Wash,Beauty,4.2
ORD6723,CUST2723,18,Female,PROD1923,UK,2022-09-29,2024-09-29,3,active,156.06,6,9,Foundation,Beauty,4.3
ORD6724,CUST2724,42,Male,PROD1924,USA,2023-06-23,2023-09-13,4,active,14.15,5,31,Dumbbells,Sports,4.2
ORD6725,CUST2725,26,Male,PROD1925,Canada,2021-04-05,2021-06-13,5,cancelled,164.04,8,13,Shirt,Clothing,4.1
ORD6726,CUST2726,53,Female,PROD1926,Canada,2021-01-24,2021-05-30,5,active,206.77,3,23,Shampoo,Beauty,3.9
ORD6727,CUST2727,49,Other,PROD1927,Germany,2021-04-17,2023-02-14,1,cancelled,972.15,2,1,Shirt,Clothing,3.3
ORD6728,CUST2728,43,Female,PROD1928,USA,2023-01-23,2025-05-25,3,active,33.55,2,36,Shirt,Clothing,4.3
ORD6729,CUST2729,18,Other,PROD1929,Pakistan,2022-08-07,2023-07-03,5,active,227.4,4,18,Conditioner,Beauty,3.9
ORD6730,CUST2730,25,Male,PROD1930,USA,2021-02-22,2023-07-24,2,cancelled,262.56,4,26,Laptop,Electronics,4.3
ORD6731,CUST2731,42,Female,PROD1931,India,2022-04-08,2023-03-02,3,active,388.38,2,35,Dining Table,Home,3.6
ORD6732,CUST2732,47,Male,PROD1932,Germany,2022-09-09,2025-08-04,3,active,157.06,9,34,Gaming Console,Electronics,3.8
ORD6733,CUST2733,20,Female,PROD1933,Canada,2022-07-27,2025-06-25,2,active,171.09,5,36,Tennis Racket,Sports,3.9
ORD6734,CUST2734,41,Female,PROD1934,India,2022-12-12,2023-06-24,1,active,317.36,5,19,Lamp,Home,4.6
ORD6735,CUST2735,65,Male,PROD1935,UK,2022-04-19,2024-06-07,0,active,613.07,3,22,Vacuum Cleaner,Home,3.8
ORD6736,CUST2736,33,Male,PROD1936,Germany,2022-03-04,2023-07-08,4,active,87.29,9,40,Skirt,Clothing,3.9
ORD6737,CUST2737,69,Female,PROD1937,USA,2022-05-29,2022-10-17,4,active,90.99,5,35,Shirt,Clothing,4.1
ORD6738,CUST2738,27,Male,PROD1938,Germany,2022-10-31,2024-02-22,4,active,291.43,3,40,Chair,Home,3.6
ORD6739,CUST2739,36,Male,PROD1939,Pakistan,2023-06-18,2023-09-16,3,cancelled,407.69,1,47,Basketball,Sports,4.4
ORD6740,CUST2740,69,Male,PROD1940,India,2023-01-20,2025-08-05,3,active,52.8,8,33,Dress,Clothing,4.3
ORD6741,CUST2741,32,Female,PROD1941,USA,2020-08-23,2020-10-17,4,active,248.17,1,18,Vacuum Cleaner,Home,4.7
ORD6742,CUST2742,52,Female,PROD1942,India,2020-08-22,2025-06-19,1,active,406.4,4,19,Laptop,Electronics,4.3
ORD6743,CUST2743,62,Female,PROD1943,Canada,2021-12-04,2022-01-27,2,active,49.62,6,49,Hoodie,Clothing,3.9
ORD6744,CUST2744,26,Male,PROD1944,Pakistan,2021-11-20,2022-01-17,5,active,194.3,6,11,Headphones,Electronics,3.9
ORD6745,CUST2745,33,Female,PROD1945,USA,2021-05-14,2023-01-27,0,active,141.25,7,16,Smartphone,Electronics,3.7
ORD6746,CUST2746,53,Female,PROD1946,Canada,2022-10-17,2024-05-25,1,paused,499.41,3,35,Hoodie,Clothing,3.5
ORD6747,CUST2747,56,Female,PROD1947,UK,2022-06-23,2024-12-08,1,cancelled,242.33,1,12,Blender,Home,4.0
ORD6748,CUST2748,52,Female,PROD1948,UK,2021-03-15,2023-08-19,2,active,946.91,1,21,Laptop,Electronics,4.1
